バージョン,タイトル,ジャンル,アーティスト,プレー回数,NORMAL 難易度,NORMAL EXスコア,NORMAL PGreat,NORMAL Great,NORMAL ミスカウント,NORMAL クリアタイプ,HYPER 難易度,HYPER EXスコア,HYPER PGreat,HYPER Great,HYPER ミスカウント,HYPER クリアタイプ,ANOTHER 難易度,ANOTHER EXスコア,ANOTHER PGreat,ANOTHER Great,ANOTHER ミスカウント,ANOTHER クリアタイプ,最終プレー日時
1st&substream,5.1.1.,PIANO AMBIENT,dj nagureo,0,1,0,0,0,-1,CLEAR,6,0,0,0,-1,FULLCOMBO CLEAR,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
1st&substream,GRADIUSIC CYBER,DIGI-ROCK,TAKA,0,5,0,0,0,-1,NO PLAY,6,0,0,0,-1,HARD CLEAR,7,0,0,0,-1,CLEAR,2015-11-11 17:05
1st&substream,R3,RAVE,tiger YAMATO,0,4,0,0,0,-1,HARD CLEAR,5,0,0,0,-1,EASY CLEAR,6,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
1st&substream,Macho Gang,TRIBAL HOUSE,ANAL SPYDER,0,2,0,0,0,-1,NO PLAY,7,0,0,0,-1,CLEAR,10,0,0,0,-1,NO PLAY,2015-11-11 17:05
1st&substream,THE EARTH LIGHT,TRANCE,L.E.D. LIGHT,0,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,CLEAR,8,0,0,0,-1,NO PLAY,2015-11-11 17:05
1st&substream,GAMBOL,BIG BEAT,SLAKE,0,1,0,0,0,-1,FULLCOMBO CLEAR,1,0,0,0,-1,EASY CLEAR,0,0,0,0,-1,NO PLAY,2015-11-11 17:05
1st&substream,GENOM SCREAMS,TRANCE,L.E.D. LIGHT,0,3,0,0,0,-1,EASY CLEAR,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,2015-11-11 17:05
1st&substream,22DUNK,TECHNO,SLAKE,0,3,0,0,0,-1,NO PLAY,4,0,0,0,-1,FULLCOMBO CLEAR,5,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
1st&substream,Dr.LOVE,DANCE POP,baby weapon feat.Asuka.M,0,2,0,0,0,-1,NO PLAY,3,0,0,0,-1,HARD CLEAR,3,0,0,0,-1,NO PLAY,2015-11-11 17:05
1st&substream,BRILLIANT 2U,EURO GROOVE,NAOKI,0,3,0,0,0,-1,NO PLAY,4,0,0,0,-1,NO PLAY,4,0,0,0,-1,FULLCOMBO CLEAR,2015-11-11 17:05
1st&substream,deep in you,DANCE POP,dj nagureo,0,3,0,0,0,-1,NO PLAY,3,0,0,0,-1,NO PLAY,5,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
1st&substream,KEEP ON MOVIN',DANCE POP,N.M.R.,0,1,0,0,0,-1,NO PLAY,3,0,0,0,-1,HARD CLEAR,0,0,0,0,-1,NO PLAY,2015-11-11 17:05
2nd style,.59,CHILL OUT,dj TAKA,0,4,0,0,0,-1,EASY CLEAR,6,0,0,0,-1,NO PLAY,7,0,0,0,-1,CLEAR,2015-11-11 17:05
2nd style,Dancin' Into The Night,DISCO,good-cool,0,2,0,0,0,-1,NO PLAY,3,0,0,0,-1,EX HARD CLEAR,0,0,0,0,-1,NO PLAY,2015-11-11 17:05
2nd style,Digital MinD(A/T Libra mix),MINIMAL,TaQ,0,3,0,0,0,-1,NO PLAY,5,0,0,0,-1,NO PLAY,6,0,0,0,-1,FULLCOMBO CLEAR,2015-11-11 17:05
2nd style,Electro Tuned(the SubS mix),BIG BEAT,TaQ,0,4,0,0,0,-1,NO PLAY,5,0,0,0,-1,NO PLAY,6,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
2nd style,I Was The One,ITALO HOUSE,good-cool,0,2,0,0,0,-1,NO PLAY,3,0,0,0,-1,FULLCOMBO CLEAR,3,0,0,0,-1,FULLCOMBO CLEAR,2015-11-11 17:05
2nd style,Indigo Vision(full flavour hide around mix),GOA TRANCE,TaQ,0,3,0,0,0,-1,NO PLAY,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
2nd style,SP-TRIP MACHINE(for beatmania II),JUNGLE,dj TAKA feat. DE-SIRE,0,3,0,0,0,-1,NO PLAY,4,0,0,0,-1,NO PLAY,4,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
2nd style,PUT YOUR FAITH IN ME(for beatmania II),JAZZ FUNK,dj TAKA feat. UZI-LAY,0,3,0,0,0,-1,FULLCOMBO CLEAR,6,0,0,0,-1,EASY CLEAR,0,0,0,0,-1,NO PLAY,2015-11-11 17:05
3rd style,CAN'T STOP FALLIN'IN LOVE,HYPER EUROBEAT,NAOKI,0,3,0,0,0,-1,NO PLAY,8,0,0,0,-1,CLEAR,0,0,0,0,-1,NO PLAY,2015-11-11 17:05
3rd style,Don't Stop!,HAPPY HANDBAG,dj TAKA feat. JP Miles,0,4,0,0,0,-1,NO PLAY,4,0,0,0,-1,NO PLAY,4,0,0,0,-1,NO PLAY,2015-11-11 17:05
3rd style,era (nostalmix),DRUM'N'BASS,TaQ,0,5,0,0,0,-1,EASY CLEAR,8,0,0,0,-1,CLEAR,9,0,0,0,-1,NO PLAY,2015-11-11 17:05
3rd style,Holic,HARD TECHNO,TaQ,0,5,0,0,0,-1,HARD CLEAR,7,0,0,0,-1,HARD CLEAR,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
3rd style,Presto,PIANO AMBIENT,Osamu Kubota,0,3,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,8,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
3rd style,R5,RAVE,tigerYAMATO with ultrabeatbox,0,5,0,0,0,-1,EASY CLEAR,8,0,0,0,-1,CLEAR,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
3rd style,REINCARNATION,TRANCE,dj TAKA,0,4,0,0,0,-1,NO PLAY,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,2015-11-11 17:05
3rd style,Skyscraper,EPIC HOUSE,good-cool,0,4,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,7,0,0,0,-1,FAILED,2015-11-11 17:05
3rd style,THE SAFARI,WORLD HOUSE,Lion Musashi,1,7,0,0,0,-1,CLEAR,10,1449,622,205,13,HARD CLEAR,0,0,0,0,-1,NO PLAY,2016-03-09 20:16
4th style,250bpm,GABBA,AKIRA YAMAOKA,0,5,0,0,0,-1,FULLCOMBO CLEAR,8,0,0,0,-1,CLEAR,10,0,0,0,-1,FAILED,2015-11-11 17:05
4th style,ABSOLUTE,EPIC TRANCE,dj TAKA,0,6,0,0,0,-1,NO PLAY,8,0,0,0,-1,HARD CLEAR,10,0,0,0,-1,CLEAR,2015-11-11 17:05
4th style,B4U,SPEED RAVE,NAOKI,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
4th style,Broken My Heart,HYPER EUROBEAT,NAOKI feat.PAULA TERRY,1,5,0,0,0,-1,HARD CLEAR,7,0,0,0,-1,NO PLAY,9,1438,619,200,18,NO PLAY,2016-02-10 17:46
4th style,CHECKING YOU OUT,HIP HOP,good-cool feat. JP Miles,1,7,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,855,341,173,57,EASY CLEAR,2015-12-02 14:58
4th style,DXY!,TECHNO,TaQ,0,6,0,0,0,-1,FULLCOMBO CLEAR,9,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,2015-11-11 17:05
4th style,era (step mix),DRUM'N'BASS,TaQ,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,EASY CLEAR,9,0,0,0,-1,NO PLAY,2015-11-11 17:05
4th style,KAMIKAZE,TECHNO,dj nagureo,0,5,0,0,0,-1,FULLCOMBO CLEAR,6,0,0,0,-1,CLEAR,10,0,0,0,-1,NO PLAY,2015-11-11 17:05
4th style,LOVE WILL・・・,TRANCE,riewo,0,4,0,0,0,-1,NO PLAY,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
4th style,minimalian,MINIMAL,DETROIAN,0,3,0,0,0,-1,NO PLAY,8,0,0,0,-1,EASY CLEAR,9,0,0,0,-1,NO PLAY,2015-11-11 17:05
4th style,Mr.T.(take me higher),DANCE POP,Risky Men feat.Asuka-M,1,3,0,0,0,-1,NO PLAY,4,0,0,0,-1,NO PLAY,10,1388,582,224,26,HARD CLEAR,2015-12-02 14:32
4th style,starmine,HAPPY HARDCORE,Ryu☆,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,CLEAR,9,0,0,0,-1,CLEAR,2015-11-11 17:05
4th style,Hitch Hiker2,WARP HOUSE,good-cool,0,4,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,7,0,0,0,-1,CLEAR,2015-11-11 17:05
4th style,ULTRA HIGH-HEELS,PARAPARA,dj TAKA feat.ANGEL,0,4,0,0,0,-1,NO PLAY,5,0,0,0,-1,NO PLAY,5,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
4th style,Nasty!,DANCE POP,Baby Weapon feat.Asuka M,0,3,0,0,0,-1,NO PLAY,4,0,0,0,-1,NO PLAY,9,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
4th style,FLOWERS for ALBION,AMBIENT,dj TAKA,0,2,0,0,0,-1,NO PLAY,5,0,0,0,-1,HARD CLEAR,0,0,0,0,-1,NO PLAY,2015-11-11 17:05
4th style,Jam&Marmalade,WARP HOUSE,FinalOffset,0,6,0,0,0,-1,NO PLAY,7,0,0,0,-1,CLEAR,8,0,0,0,-1,FAILED,2015-11-11 17:05
4th style,Clione†,DUTCH TRANCE,kors k,2,0,0,0,0,-1,NO PLAY,0,0,0,0,-1,NO PLAY,11,1688,706,276,17,HARD CLEAR,2015-12-21 20:24
5th style,Abyss,INTELLIGENCE,dj TAKA,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,8,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
5th style,in my eyes,TRANCE,ric,0,5,0,0,0,-1,NO PLAY,6,0,0,0,-1,CLEAR,7,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
5th style,Kiss me all night long,J-EURO POP,NAOKI J-STYLE feat.MIU,0,5,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,7,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
5th style,outer wall,TECHNO,sampling masters MEGA,0,5,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,8,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
5th style,QQQ,TECHNO,TaQ,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,EASY CLEAR,10,0,0,0,-1,NO PLAY,2015-11-11 17:05
5th style,Radical Faith,BIG BEAT,TaQ,0,5,0,0,0,-1,NO PLAY,6,0,0,0,-1,CLEAR,7,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
5th style,Real,DRUM'N'BASS,Aya,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,FAILED,9,0,0,0,-1,NO PLAY,2015-11-11 17:05
5th style,Regulus,INSTRUMENTAL,DJ.W,0,6,0,0,0,-1,CLEAR,9,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,2015-11-11 17:05
5th style,RIDE ON THE LIGHT (HI GREAT MIX),POWER FUSION,Mr.T,0,4,0,0,0,-1,HARD CLEAR,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
5th style,RISLIM,NEW ROMANTIC,ric,0,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,HARD CLEAR,0,0,0,0,-1,NO PLAY,2015-11-11 17:05
5th style,Spin the disc,HOUSE,good-cool,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,CLEAR,8,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
5th style,STILL IN MY HEART,HYPER EUROBEAT,NAOKI,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,CLEAR,9,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
5th style,still my words,AMBIENT,TaQ feat. Meg,0,4,0,0,0,-1,NO PLAY,6,0,0,0,-1,HARD CLEAR,0,0,0,0,-1,NO PLAY,2015-11-11 17:05
5th style,sync,TRANCE,OutPhase (TaQ/dj TAKA),0,6,0,0,0,-1,NO PLAY,8,0,0,0,-1,CLEAR,10,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
5th style,V,PROGRESSIVE,TAKA,0,5,0,0,0,-1,HARD CLEAR,10,0,0,0,-1,HARD CLEAR,12,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
5th style,THE CUBE,DRUM'N'BASS,DJ SUWAMI,0,4,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,7,0,0,0,-1,FULLCOMBO CLEAR,2015-11-11 17:05
5th style,LOVE AGAIN TONIGHT～for Mellisa mix～,HYPER EUROBEAT,NAOKI feat.PAULA TERRY,0,4,0,0,0,-1,NO PLAY,5,0,0,0,-1,NO PLAY,6,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
5th style,THE SHINING POLARIS,EPIC TRANCE,L.E.D. feat. Sana,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,EASY CLEAR,8,0,0,0,-1,CLEAR,2015-11-11 17:05
5th style,RIDE ON THE LIGHT (HI GREAT MIX) †,POWER FUSION,Mr.T,1,0,0,0,0,-1,NO PLAY,0,0,0,0,-1,NO PLAY,10,1234,466,302,60,HARD CLEAR,2015-11-14 18:36
6th style,Colors (radio edit),TRANCE,dj TAKA,1,6,0,0,0,-1,EASY CLEAR,9,0,0,0,-1,HARD CLEAR,12,240,97,46,-1,EASY CLEAR,2016-02-05 19:51
6th style,fly through the night,TRANCE,Mr.T,0,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,CLEAR,8,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
6th style,Frozen Ray (original mix),TRANCE,dj TAKA,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,2015-11-11 17:05
6th style,G2,DRUM'N'BASS,Aya,0,8,0,0,0,-1,HARD CLEAR,9,0,0,0,-1,EASY CLEAR,11,0,0,0,-1,NO PLAY,2015-11-11 17:05
6th style,Linus,LOUNGE POP,LEGO STUDIO,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,EASY CLEAR,11,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
6th style,NEMESIS,TECHNO,D.J.SETUP,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,EASY CLEAR,11,0,0,0,-1,NO PLAY,2015-11-11 17:05
6th style,rottel-da-sun,ROTTERDAM TECHNO,sampling masters MEGA,1,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,1350,532,286,44,CLEAR,2015-11-11 18:16
6th style,route 80s,NOISY,sampling masters MEGA,0,6,0,0,0,-1,EASY CLEAR,8,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,2015-11-11 17:05
6th style,Summer Vacation(CU mix),TRIP HOP,OutPhase,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,EASY CLEAR,0,0,0,0,-1,NO PLAY,2015-11-11 17:05
6th style,Take It Easy,INSTRUMENTAL,Aya,0,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,FAILED,11,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
6th style,こっちを向いてよ,SOUL,vivi,0,5,0,0,0,-1,EASY CLEAR,6,0,0,0,-1,NO PLAY,7,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
6th style,電人イェーガーのテーマ(Theme of DENJIN J),NU-NRG,L.E.D.,0,5,0,0,0,-1,EASY CLEAR,7,0,0,0,-1,NO PLAY,0,0,0,0,-1,NO PLAY,2015-11-11 17:05
6th style,19，November,HOUSE,good-cool,0,5,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,8,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
7th style,A,RENAISSANCE,D.J.Amuro,0,6,0,0,0,-1,EASY CLEAR,10,0,0,0,-1,HARD CLEAR,12,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
7th style,Bad Routine,FILTER HOUSE,D.J. Spugna,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,9,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
7th style,Burning Heat! (Full Option Mix),12 BEAT,Mr.T with Motoaki.F,0,3,0,0,0,-1,NO PLAY,5,0,0,0,-1,HARD CLEAR,7,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
7th style,Cheer Train,BIG BEAT,Fuzita Blender,0,5,0,0,0,-1,NO PLAY,6,0,0,0,-1,EASY CLEAR,9,0,0,0,-1,NO PLAY,2015-11-11 17:05
7th style,D2R,HYPER ROCK BEAT,NAOKI,0,5,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,8,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
7th style,foreplay,PROGRESSIVE JAZZ,Osamu Kubota,0,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,EASY CLEAR,8,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
7th style,Happy Wedding,HOUSE,ASKA,0,6,0,0,0,-1,NO PLAY,7,0,0,0,-1,HARD CLEAR,8,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
7th style,Last Message,EUROBEAT,good-cool feat. Meg,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,CLEAR,9,0,0,0,-1,NO PLAY,2015-11-11 17:05
7th style,Let the Snow Paint Me,AMBIENT POP,Sana,0,4,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,7,0,0,0,-1,CLEAR,2015-11-11 17:05
7th style,Love Me Do,NEW WAVE,AKIRA YAMAOKA,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,CLEAR,9,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
7th style,Marmalade Reverie,YEYE,Orange Lounge,0,4,0,0,0,-1,NO PLAY,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,CLEAR,2015-11-11 17:05
7th style,MAX 300,HARDCORE TECHNO,Ω,0,8,0,0,0,-1,EASY CLEAR,10,0,0,0,-1,EASY CLEAR,0,0,0,0,-1,NO PLAY,2015-11-11 17:05
7th style,Spica,HOUSE,D.JW,0,4,0,0,0,-1,FAILED,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,NO PLAY,2015-11-11 17:05
7th style,stoic,TECHNO,TaQ,1,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,11,2037,804,429,23,HARD CLEAR,2016-03-02 18:09
7th style,Tomorrow Perfume,TRANCE,dj TAKA,0,6,0,0,0,-1,FULLCOMBO CLEAR,9,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,2015-11-11 17:05
7th style,ZERO-ONE,ELECTROSHOCK,Mr.T,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,EASY CLEAR,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
7th style,革命,ORCHESTRAL,dj TAKA with NAOKI,0,6,0,0,0,-1,EASY CLEAR,10,0,0,0,-1,EASY CLEAR,10,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
8th style,abstract,BIG BEAT,TaQ,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,2015-11-11 17:05
8th style,airflow,INSTRUMENTAL,Mr.T,0,3,0,0,0,-1,HARD CLEAR,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,2015-11-11 17:05
8th style,ALL RIGHT,DRUM'N'BASS,RAM,0,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,FAILED,9,0,0,0,-1,NO PLAY,2015-11-11 17:05
8th style,Attitude,TRANCE,Y&Co.,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,CLEAR,9,0,0,0,-1,NO PLAY,2015-11-11 17:05
8th style,bit mania,テクノ歌謡,AKIRA YAMAOKA,0,4,0,0,0,-1,EASY CLEAR,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
8th style,Blame,EUROBEAT,good-cool feat. Jeff Coote,0,6,0,0,0,-1,NO PLAY,7,0,0,0,-1,HARD CLEAR,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
8th style,CELEBRATE NITE,EURO GROOVE,N.M.R,0,5,0,0,0,-1,NO PLAY,6,0,0,0,-1,CLEAR,8,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
8th style,Colors -Y&Co. Eurobeat Remix-,EUROBEAT,dj TAKA (remixed by 横田商会),0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,EASY CLEAR,10,0,0,0,-1,NO PLAY,2015-11-11 17:05
8th style,dissolve,TRANCE,kobo,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,CLEAR,8,0,0,0,-1,CLEAR,2015-11-11 17:05
8th style,dual control,GARAGE HOUSE,Mr.T,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,2015-11-11 17:05
8th style,FLUTE MAN,DEEP HOUSE,SPARKER,0,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,CLEAR,8,0,0,0,-1,EASY CLEAR,2015-11-11 17:05
8th style,Giudecca,PSYCHEDELIC TECHNO,D.J.SETUP,0,4,0,0,0,-1,HARD CLEAR,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
8th style,Halfway of promise,GIRL ROCK,Yu Takami feat. Shihori Nakane,0,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,EASY CLEAR,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
8th style,LAB,RAVE,RAM,0,5,0,0,0,-1,EASY CLEAR,9,0,0,0,-1,HARD CLEAR,10,0,0,0,-1,NO PLAY,2015-11-11 17:05
8th style,LOVE IS ORANGE,HARD CHANSON,Orange Lounge,0,4,0,0,0,-1,NO PLAY,6,0,0,0,-1,FULLCOMBO CLEAR,8,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
8th style,memories,BEAT ROCK,TAKA,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,EASY CLEAR,9,0,0,0,-1,CLEAR,2015-11-11 17:05
8th style,Monkey Dance,EUROBEAT,Y&Co.,0,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,CLEAR,9,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
8th style,murmur twins,CUDDLECORE,yu_tokiwa.djw,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,EX HARD CLEAR,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
8th style,PLEASE DON'T GO,DISCO,ASLETICS,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,12,0,0,0,-1,FAILED,2015-11-11 17:05
8th style,rainbow flyer,TRANCE,dj TAKA,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
8th style,symbolic,TECHNO,TaQ,1,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,10,1775,708,359,30,EASY CLEAR,2016-06-04 16:47
8th style,thunder,HOUSE,Lion MUSASHI,0,6,0,0,0,-1,CLEAR,8,0,0,0,-1,HARD CLEAR,9,0,0,0,-1,NO PLAY,2015-11-11 17:05
8th style,WAR GAME,HIP HOP,ASLETICS,0,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,CLEAR,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
8th style,World Wide Love,POPS,MTO,0,3,0,0,0,-1,NO PLAY,5,0,0,0,-1,NO PLAY,5,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
8th style,xenon,ELECTROSHOCK,Mr.T,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
8th style,合体せよ！ストロングイェーガー！！,NU-NRG,L.E.D.,0,6,0,0,0,-1,EASY CLEAR,7,0,0,0,-1,HARD CLEAR,0,0,0,0,-1,NO PLAY,2015-11-11 17:05
8th style,桜,SPIRITUAL,Reven-G,0,7,0,0,0,-1,CLEAR,10,0,0,0,-1,EASY CLEAR,12,0,0,0,-1,NO PLAY,2015-11-11 17:05
8th style,蒼い衝動,J-TRANCE,NAOKI feat.YUKI,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,CLEAR,8,0,0,0,-1,NO PLAY,2015-11-11 17:05
9th style,Silvia Drive,HAPPY HANDBAG,dj TAKA feat.Noria,0,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,EASY CLEAR,9,0,0,0,-1,NO PLAY,2015-11-11 17:05
9th style,lights,SOUL,flare,0,3,0,0,0,-1,NO PLAY,6,0,0,0,-1,CLEAR,8,0,0,0,-1,NO PLAY,2015-11-11 17:05
9th style,MARIA (I believe... ),EUROBEAT,NAOKI feat.PAULA TERRY,0,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,CLEAR,9,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
9th style,moon_child,POST ROCK,少年ラジオ,0,5,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,12,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
9th style,昭和企業戦士荒山課長,テクノチョップ,AKIRA YAMAOKA,0,3,0,0,0,-1,NO PLAY,6,0,0,0,-1,CLEAR,7,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
9th style,ライオン好き,ボデー,AKIRA YAMAOKA,0,3,0,0,0,-1,NO PLAY,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,2015-11-11 17:05
9th style,真夏の花・真夏の夢,HOUSE,Sana,0,4,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
9th style,Golden Horn,TURKISH PIANO'N'BASS,Osamu Kubota,0,3,0,0,0,-1,NO PLAY,8,0,0,0,-1,EASY CLEAR,9,0,0,0,-1,NO PLAY,2015-11-11 17:05
9th style,BAD BOY BASS!! (dj Remo-con MIX),NRG,Y&Co.,0,5,0,0,0,-1,FULLCOMBO CLEAR,7,0,0,0,-1,CLEAR,8,0,0,0,-1,NO PLAY,2015-11-11 17:05
9th style,quasar,TRANCE,OutPhase,0,6,0,0,0,-1,FULLCOMBO CLEAR,9,0,0,0,-1,FULLCOMBO CLEAR,11,0,0,0,-1,FULLCOMBO CLEAR,2015-11-11 17:05
9th style,STAR FIELD,TRANCE,SADA,0,3,0,0,0,-1,NO PLAY,8,0,0,0,-1,EASY CLEAR,9,0,0,0,-1,NO PLAY,2015-11-11 17:05
9th style,one or eight,HARDCORE RAVE,sampling masters AYA,0,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
9th style,Really Love,R&B,大部真由美,2,4,0,0,0,-1,NO PLAY,6,0,0,0,-1,CLEAR,10,1414,575,264,13,FULLCOMBO CLEAR,2016-05-04 18:25
9th style,LOVE SHINE,J-HAPPY HARDCORE,小坂りゆ,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
9th style,HYPER EUROBEAT (2DX style),EUROBEAT,NAOKI feat.PAULA TERRY,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-11 17:05
